object_id,canonical_name,main_category,subcategory,district,address,phone,website,rating,reviews,canonical_lat,canonical_lng,google_lat,google_lng,yandex_lat,yandex_lng,dgis_lat,dgis_lng,osm_lat,osm_lng,google_place_id,yandex_object_id,dgis_object_id,osm_id,primary_source,source_url,source_count,coordinate_accuracy,data_confidence,operating_status,verification_status,geometry_type,admin_comment,data_collected_at
SEED000087,Семург,business_center,,Yashnabad,"Паркент 7-й проезд, 2, Tashkent",,,,,41.306501,69.335581,,,,,41.306501,69.335581,,,,,70000001036897960,,2GIS,https://2gis.uz/tashkent/firm/70000001036897960,1,single,C,,auto_unverified,point,"class= rent=","2026-07-19 00:15:46"
SEED000088,Platinum,business_center,,Yashnabad,Tashkent,,,,,41.303317,69.312303,,,,,41.303317,69.312303,,,,,70000001101186712,,2GIS,https://2gis.uz/tashkent/firm/70000001101186712,1,single,C,,auto_unverified,point,"class= rent=","2026-07-19 00:15:46"
SEED000089,Aviapark,business_center,,Yashnabad,"Элбека улица, 146, Tashkent",,,5,1,41.298911,69.304957,,,,,41.298911,69.304957,,,,,70000001061769896,,2GIS,https://2gis.uz/tashkent/firm/70000001061769896,1,single,C,,auto_unverified,point,"class= rent= GoldenPages: First Developing Group LLC","2026-07-19 00:15:46"
SEED000090,"Alta plaza",business_center,,Yashnabad,"Тараккиёт 2-й проезд, 26, Tashkent",,,,,41.30123,69.306294,,,,,41.30123,69.306294,,,,,70000001084162429,,2GIS,https://2gis.uz/tashkent/firm/70000001084162429,1,single,C,,auto_unverified,point,"class= rent=","2026-07-19 00:15:46"
SEED000091,"Bomi by Covex",business_center,,Shaykhantakhur,Tashkent,,,,1,41.312528,69.245484,,,,,41.312528,69.245484,,,,,70000001110299940,,2GIS,https://2gis.uz/tashkent/firm/70000001110299940,1,single,C,,auto_unverified,point,"class= rent=","2026-07-19 00:15:46"
SEED000092,"Asia metall concern",business_center,,"Алмазарский район","Янги Себзор, 1, Tashkent",,,,,41.331011,69.245435,,,,,41.331011,69.245435,,,,,70000001074665643,,2GIS,https://2gis.uz/tashkent/firm/70000001074665643,1,single,C,,auto_unverified,point,"class= rent=","2026-07-19 00:15:46"
SEED000093,St.Petersburg,business_center,,Shaykhantakhur,"проспект Алишера Навои, 15 a, Tashkent",,,,,41.317789,69.259692,,,,,41.317789,69.259692,,,,,70000001104477042,,2GIS,https://2gis.uz/tashkent/firm/70000001104477042,1,single,C,,auto_unverified,point,"class= rent=","2026-07-19 00:15:46"
SEED000094,Navroz,business_center,,Chilanzar,"Бунёдкор проспект, 7г, Tashkent",,,,,41.296034,69.228922,,,,,41.296034,69.228922,,,,,70000001097567484,,2GIS,https://2gis.uz/tashkent/firm/70000001097567484,1,single,C,,auto_unverified,point,"class= rent=","2026-07-19 00:15:46"
SEED000095,Qushbegi,business_center,,Yakkasaray,"улица Кушбеги, 10а, Tashkent",,,,,41.275739,69.245225,,,,,41.275739,69.245225,,,,,70000001093450657,,2GIS,https://2gis.uz/tashkent/firm/70000001093450657,1,single,C,,auto_unverified,point,"class= rent= GoldenPages: gp","2026-07-19 00:15:46"
SEED000096,"Onyx by Covex",business_center,,Mirzo-Ulugbek,"Оккургон, 31/1 стр, Tashkent",,,,,41.330476,69.305168,,,,,41.330476,69.305168,,,,,70000001112931483,,2GIS,https://2gis.uz/tashkent/firm/70000001112931483,1,single,C,,auto_unverified,point,"class= rent=","2026-07-19 00:15:46"
SEED000097,Diplomat,business_center,,Yunusabad,"Ниёзбек Йули 5-й проезд, 2 стр, Tashkent",,,,,41.321257,69.287927,,,,,41.321257,69.287927,,,,,70000001104177225,,2GIS,https://2gis.uz/tashkent/firm/70000001104177225,1,single,C,,auto_unverified,point,"class= rent=","2026-07-19 00:15:46"
SEED000098,"Park view",business_center,,Mirabad,"Нуронийлар, 2, Tashkent",,,,,41.309937,69.274625,,,,,41.309937,69.274625,,,,,70000001106139044,,2GIS,https://2gis.uz/tashkent/firm/70000001106139044,1,single,C,,auto_unverified,point,"class= rent=","2026-07-19 00:15:46"
SEED000099,nGKA,business_center,,Mirzo-Ulugbek,"Асакинская, 39, Tashkent",,,,,41.314675,69.308256,,,,,41.314675,69.308256,,,,,70000001040068081,,2GIS,https://2gis.uz/tashkent/firm/70000001040068081,1,single,C,,auto_unverified,point,"class= rent=","2026-07-19 00:15:46"
SEED000100,Hamkor,business_center,,Yashnabad,"Малая кольцевая дорога, 7, Tashkent",,,,,41.297007,69.29342,,,,,41.297007,69.29342,,,,,70000001078583469,,2GIS,https://2gis.uz/tashkent/firm/70000001078583469,1,single,C,,auto_unverified,point,"class= rent= GoldenPages: gp","2026-07-19 00:15:46"
SEED000101,Gaon-fhl,business_center,,Mirzo-Ulugbek,"Паркент, 51/1, Tashkent",,,,,41.317276,69.317248,,,,,41.317276,69.317248,,,,,70000001062334463,,2GIS,https://2gis.uz/tashkent/firm/70000001062334463,1,single,C,,auto_unverified,point,"class= rent=","2026-07-19 00:15:46"
SEED000102,Atlas,business_center,,Mirzo-Ulugbek,"Мирзо Улугбека проспект, 23, Tashkent",,,,,41.319183,69.318101,,,,,41.319183,69.318101,,,,,70000001040779810,,2GIS,https://2gis.uz/tashkent/firm/70000001040779810,1,single,C,,auto_unverified,point,"class= rent= GoldenPages: Atlas Business Tower LLC","2026-07-19 00:15:46"
SEED000103,"Savdo Taraqqiyoti",business_center,,Mirzo-Ulugbek,"проспект Мустакиллик, 38, Tashkent",,,,,41.322084,69.314243,,,,,41.322084,69.314243,,,,,70000001040978356,,2GIS,https://2gis.uz/tashkent/firm/70000001040978356,1,single,C,,auto_unverified,point,"class= rent=","2026-07-19 00:15:46"
SEED000104,"Carvon, офис",business_center,,Yashnabad,"Ферганское шоссе, 23, Tashkent",,,,,41.286531,69.314531,,,,,41.286531,69.314531,,,,,70000001115120294,,2GIS,https://2gis.uz/tashkent/firm/70000001115120294,1,single,C,,auto_unverified,point,"class= rent=","2026-07-19 00:15:46"
SEED000105,"UCH KAKHRAMON",mahallas,махалля,Yunusabad,"100212, Tashkent, Yunusabad district, Yunusabad-10 block, 6th Farogat pass., 26",,,,,41.381243,69.286248,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=6878,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000106,OKIBAT,mahallas,махалля,Mirzo-Ulugbek,"100000, Tashkent, Mirzo Ulugbek district, Buyuk Ipak Yuli block of flats, 14",,,,,41.314118,69.289792,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=6904,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000107,MUSTAKILLIK,mahallas,махалля,Mirzo-Ulugbek,"100000, Tashkent, Mirzo Ulugbek district, Oloy block of flats, 9A",,,,,41.31674,69.285345,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=6928,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000108,TABASSUM,mahallas,махалля,Olmazor,"100178, Tashkent, Almazar district, Karakamish-2/4 block of flats, 33A",,,,,41.365143,69.211097,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=9148,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000109,"YUKORI BESHKURGON",mahallas,махалля,Olmazor,"100179, Tashkent, Almazar district, Beshkurgan pass., 11А",,,,,41.371426,69.197276,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=9150,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000110,"ABU BAKR SHOSHIY",mahallas,махалля,Olmazor,"100002, Tashkent, Almazar district, Sagban Street, 140",,,,,41.336562,69.233702,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=9151,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000111,LABZAK,mahallas,махалля,Shaykhantakhur,"100128, Tashkent, Shaykhontokhur district, Bahor Street, 4",,,,,41.332156,69.269721,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=9152,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000112,BAKHOR,mahallas,махалля,Mirzo-Ulugbek,"100125, Tashkent, Mirzo Ulugbek district, Sufi-Zoda Street, 2",,,,,41.343131,69.35182,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=9153,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000113,KHABIBIY,mahallas,махалля,Sergeli,"100088, Tashkent, Sergeli district, Sergeli-5 block of flats, 110A",,,,,41.226246,69.210494,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=40810,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000114,"GANI AGZAMOV",mahallas,махалля,Olmazor,"100069, Tashkent, Almazar district, Kichkirik Street, 9",,,,,41.351312,69.23034,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=43060,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000115,SHIFOKORLAR,mahallas,махалля,Olmazor,"100109, Tashkent, Almazar district, Shifokorlar block of flats, 16A",,,,,41.363779,69.182107,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=43490,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000116,ZARGARLIK,mahallas,махалля,Uchtepa,"100123, Tashkent, Uchtepa district, Chilanzar-12 block, 39A",,,,,41.281284,69.182397,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=43498,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000117,"ALIKHONTURA SOGUNIY",mahallas,махалля,Uchtepa,"100208, Tashkent, Uchtepa district, Chilanzar-30 block, 13A",,,,,41.265517,69.157451,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=43499,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000118,OLIMPIYA,mahallas,махалля,Olmazor,"100179, Tashkent, Almazar district, Olimpiya block of flats, 9A",,,,,41.360578,69.194,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=43500,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000119,A.FITRAT,mahallas,махалля,Mirabad,"100105, Tashkent, Mirabad district, 4th Yangi Zamon pass., 6A",,,,,41.275808,69.296613,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=43501,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000120,AVAYKHON,mahallas,махалля,Mirzo-Ulugbek,"100050, Tashkent, Mirzo Ulugbek district, Gyote Street, 8",,,,,41.317587,69.349403,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=43505,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000121,AZAMAT,mahallas,махалля,Mirzo-Ulugbek,"100142, Tashkent, Mirzo Ulugbek district, TTZ-4 block of flats, 13",,,,,41.361651,69.386465,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=43506,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000122,YANGIYUL,mahallas,махалля,Uchtepa,"100208, Tashkent, Uchtepa district, Chilanzar-31 block, 52A",,,,,41.267142,69.152475,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=43508,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000123,"ALISHER NAVOIY",mahallas,махалля,Mirzo-Ulugbek,"100187, Tashkent, Mirzo Ulugbek district, Shams Street, 16",,,,,41.328323,69.358559,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=43509,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000124,"KATTA ALMAZOR",mahallas,махалля,Chilanzar,"100066, Tashkent, Chilanzar district, Almazar block of flats, 14A",,,,,41.309202,69.244703,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=43511,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000125,LASHKARBEGI,mahallas,махалля,Mirzo-Ulugbek,"100000, Tashkent, Mirzo Ulugbek district, Lashkarbegi Street, 9",,,,,41.320206,69.293681,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=43512,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000126,AKHILLIK,mahallas,махалля,Mirzo-Ulugbek,"100142, Tashkent, Mirzo Ulugbek district, TTZ-2 block of flats, 61A",,,,,41.35671,69.385524,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=43515,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000127,"AKHMAD YUGNAKI",mahallas,махалля,Mirzo-Ulugbek,"100142, Tashkent, Mirzo Ulugbek district, Ahmad Yugnaki block of flats, 27A",,,,,41.346011,69.383726,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=43516,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000128,BUSTON,mahallas,махалля,Shaykhantakhur,"100174, Tashkent, Shaykhontokhur district, Al-Khorezmi Street, 2A",,,,,41.342808,69.203092,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=43544,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000129,KHIYOBONTEPA,mahallas,махалля,Yunusabad,"100053, Tashkent, Yunusabad district, 1st Azgulik pass., 18",,,,,41.346361,69.293223,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=43549,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000130,GUZARBOSHI,mahallas,махалля,Olmazor,"100002, Tashkent, Almazar district, Sagban Street, 166",,,,,41.338471,69.23217,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=43551,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000131,GULZOR,mahallas,махалля,Olmazor,"100111, Tashkent, Almazar district, 2nd Chukursay pass., 33",,,,,41.369857,69.237474,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=43554,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000132,SULTONIYA,mahallas,махалля,Mirzo-Ulugbek,"100187, Tashkent, Mirzo Ulugbek district, Karasu-1 block of flats, 18",,,,,41.338903,69.373047,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=43555,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000133,GULISTON,mahallas,махалля,Chilanzar,"100208, Tashkent, Chilanzar district, Gulistan block of flats, 51",,,,,41.26012,69.15901,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=43556,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000134,PODSHOBOG,mahallas,махалля,Mirzo-Ulugbek,"100077, Tashkent, Mirzo Ulugbek district, Kibray Street, 7B",,,,,41.324978,69.327994,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=43557,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000135,GULBOZOR,mahallas,махалля,Shaykhantakhur,"100021, Tashkent, Shaykhontokhur district, Khakikat pass., 2",,,,,41.324926,69.239717,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=43559,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000136,DARKHAN,mahallas,махалля,Mirzo-Ulugbek,"100052, Tashkent, Mirzo Ulugbek district, Geologicheskaya Street, 6A",,,,,41.328428,69.307401,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=43562,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000137,ZAMINOBOD,mahallas,махалля,Mirabad,"100167, Tashkent, Mirabad district, Margilan Street, 22A",,,,,41.269925,69.270684,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=43564,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000138,SAYRAM,mahallas,махалля,Mirzo-Ulugbek,"100170, Tashkent, Mirzo Ulugbek district, Ziyolilar Street, 4A",,,,,41.337273,69.331504,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=43567,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000139,KURKAMOBOD,mahallas,махалля,Uchtepa,"100106, Tashkent, Uchtepa district, 3rd Takachi pass., 10",,,,,41.299738,69.154242,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=43569,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000140,"ESKI JARARIK",mahallas,махалля,Shaykhantakhur,"100068, Tashkent, Shaykhontokhur district, Djararik Street, 1A",,,,,41.33279,69.178755,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=43570,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000141,YOSHLIK,mahallas,махалля,Olmazor,"100179, Tashkent, Almazar district, Beshkurgan-3 block of flats, 21/83",,,,,41.366605,69.19609,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=43572,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000142,JANGOH,mahallas,махалля,Shaykhantakhur,"100128, Tashkent, Shaykhontokhur district, Djangoh block of flats, 13A",,,,,41.326963,69.254415,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=43574,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000143,JARARIK,mahallas,махалля,Shaykhantakhur,"100042, Tashkent, Shaykhontokhur district, Tinchlik Street, 91",,,,,41.329101,69.203908,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=43575,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000144,JURJONIY,mahallas,махалля,Uchtepa,"100151, Tashkent, Uchtepa district, Sakkokiy Street, 4A",,,,,41.300161,69.178265,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=43577,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000145,ZANGIOTA,mahallas,махалля,Shaykhantakhur,"100071, Tashkent, Shaykhontokhur district, Jizzakh pass., 124",,,,,41.313553,69.223862,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=43578,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000146,ZIYO,mahallas,махалля,Olmazor,"100095, Tashkent, Almazar district, Talabalar Street, 88/3",,,,,41.352991,69.211494,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=43579,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000147,"IBROKHIM OTA",mahallas,махалля,Olmazor,"100111, Tashkent, Almazar district, Chukursay Street, 8A",,,,,41.374293,69.242897,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=43581,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000148,ILGOR,mahallas,махалля,Shaykhantakhur,"100020, Tashkent, Shaykhontokhur district, Maorif Street, 20/22",,,,,41.334768,69.210753,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=43582,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000149,"KUKCHA DARVOZA",mahallas,махалля,Shaykhantakhur,"100042, Tashkent, Shaykhontokhur district, Kukcha Darvaza Street, 345",,,,,41.321965,69.206417,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=43584,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000150,ISTIKLOLOBOD,mahallas,махалля,Mirabad,"100105, Tashkent, Mirabad district, Sarikul Street, 17A",,,,,41.277335,69.288211,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=43588,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED000151,NAYMAN,mahallas,махалля,Uchtepa,"100152, Tashkent, Uchtepa district, Chilanzar-22 block, Katta Khirmontepa Street, 12A",,,,,41.288106,69.171051,,,,,,,,,,,,,GoldenPages,https://www.goldenpages.uz/en/company/?Id=43591,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
