issue_id,issue_type,duplicate_group_id,object_id_1,object_id_2,distance_m,details,status
QI-e889b74e8114,Без названия и адреса,,PHARM-a83627b69ec1,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-2eddde91582b,Без названия и адреса,,PHARM-9897745b72a3,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-2964cdee9729,Без названия и адреса,,PHARM-8cf9153ec676,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-73ee00963ea6,Без названия и адреса,,PHARM-307999b1deeb,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-6dbdf64a9ca4,Без названия и адреса,,PHARM-350e2537dfb5,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-1157679ede26,Без названия и адреса,,PHARM-d75c0badd832,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-192f7a820ec8,Без названия и адреса,,PHARM-166da3b4f749,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-bc38a5b8dae2,Без названия и адреса,,PHARM-70e90aab2467,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-505596a6f8ec,Без названия и адреса,,PHARM-73d3111cd000,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-4661d71bf9c0,Без названия и адреса,,PHARM-b222b2142aa6,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-211155efd8c1,Без названия и адреса,,PHARM-eee625fc7fc4,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-e95a8afcf305,Без названия и адреса,,PHARM-c5723292eb72,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-3fbd711fba23,Без названия и адреса,,PHARM-c89555498901,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-2abfa96cb968,Без названия и адреса,,PHARM-28605d3df24e,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-26643aa5b3d7,Без названия и адреса,,PHARM-32e7264eab22,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-4b2a27fb9263,Без названия и адреса,,PHARM-9c8faf0dc49f,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-7be86ec6d50c,Без названия и адреса,,PHARM-8761598de1ed,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-aa49ebac4a77,Без названия и адреса,,PHARM-9cb299107b6b,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-6a4cf6ca2bc2,Без названия и адреса,,PHARM-9857ddd8a81a,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-79d839f72dec,Без названия и адреса,,PHARM-eaff4a2537e3,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-6efd3c7f8919,Без названия и адреса,,PHARM-ee6c7830dbf3,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-ed9c7f8d2edb,Без названия и адреса,,PHARM-1f6894ba5f9e,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-8a1f941a3d30,Без названия и адреса,,PHARM-e2112b94c7fd,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-07546f8afce8,Без названия и адреса,,PHARM-f37b9d09c649,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-aed8710f502c,Без названия и адреса,,PHARM-37c748842303,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-4ad93d8a0c3c,Без названия и адреса,,PHARM-198a1689f204,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-465978d86818,Без названия и адреса,,PHARM-e3ab33c42272,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-eb62fb45dc9e,Без названия и адреса,,PHARM-f1553d22c3c4,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-60e1d37297b2,Без названия и адреса,,PHARM-a3afe9aaaaeb,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-9b90812cddd6,Без названия и адреса,,PHARM-c18733df10ac,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-ab6cc21cb0f0,Без названия и адреса,,PHARM-13857d9e877a,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-5bd83348ec64,Без названия и адреса,,PHARM-df247fe499bf,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-8e103ab05ed0,Без названия и адреса,,PHARM-e2c0b9f6af72,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-fcbe6ef3128f,Без названия и адреса,,PHARM-bf8849d78725,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-c72cdd62b24c,Без названия и адреса,,PHARM-dd02d079ed1d,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-ab49866ff9f4,Без названия и адреса,,PHARM-5e09077a37f6,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-ccc5cbb8a499,Без названия и адреса,,PHARM-aebabef6f114,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-3787e36e7755,Без названия и адреса,,PHARM-93011611db72,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-c56e3f8e92f4,Без названия и адреса,,PHARM-963265e6ec15,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-93b60b11da29,Без названия и адреса,,PHARM-ecb752e2c17e,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-c5d2dcfe880c,Без названия и адреса,,PHARM-384824bf108f,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-4e1619702376,Без названия и адреса,,PHARM-e8bd2c75f988,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-26a97a779ceb,Без названия и адреса,,PHARM-9d60a11de8e9,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-8d42f365599b,Без названия и адреса,,PHARM-43fb1b7be202,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-7c29897338d3,Без названия и адреса,,PHARM-d15384498432,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-59332d967787,Без названия и адреса,,PHARM-371e4fb5746f,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-c417f1c78a7d,Без названия и адреса,,PHARM-953252b87818,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-756d5396c596,Без названия и адреса,,PHARM-f9d6e418ac56,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-bfadf579933c,Без названия и адреса,,PHARM-cbe448c79403,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-2eb9d786c482,Без названия и адреса,,PHARM-6f249f1effe1,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-6df5d8678460,Без названия и адреса,,PHARM-e9946eed17f0,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-bbd630b8f8f0,Без названия и адреса,,PHARM-bb597dd22699,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-ad76f7fe849b,Без названия и адреса,,PHARM-39ec88fcab59,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-955cdb1ef469,Без названия и адреса,,PHARM-e58f9773f58c,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
